"Id","Name","Opportunity__c","Type",Amount,"StageName","Probability","ForecastCategoryName","Most_Likely__c","CampaignId","License_Type__c","Contract_of_Yrs__c","CreatedDate","CloseDate","OwnerId","AccountId","ProductId"
"0068000000a6rwSAAQ2014","iCompany201022014","B9900642","Renewal",529.07,"Closed Won","100","Closed","","","","","2012-02-22","2012-07-20","00580000003Rkw7AAC","0018000000h1wonAAA","Defective"
"0068000000a6rx1AAA2014","iCompany201322014","B9900680","Renewal",13172.09,"Closed Won","100","Closed","","","","","2012-02-22","2012-09-14","00580000003Q9suAAC","0013000000D843yAAB","ProductC"
"0068000000a6rxGAAQ2014","Big Corp201322014","B9900654","Renewal",406.98,"Closed Won","100","Closed","","","","","2012-02-22","2012-08-10","005300000012lKWAAY","0013000000FIlzuAAD","Defective"
"0068000000a6SoyAAE2014","iCompany201422014","","Renewal",381.98,"Closed Lost","0","Omitted","","","","","2012-02-18","2012-09-23","00580000003Rkw7AAC","0018000000Q1EKvAAN","Defective"
"0068000000a6UlrAAE2014","iCompany201122014","B9902458","New",205232.56,"Evaluation & Negotiation","50","Best Case","","","Perpetual","3","2012-02-19","2015-09-04","005800000055z7SAAQ","0018000000nyQWjAAM","ProductA"
"0068000000a6vFsAAI2014","Big Corp201322014","B9902756","New",101744.19,"Qualified Out","0","Omitted","","","","","2012-02-24","2014-04-11","00580000004HJiXAAW","0013000000DBBOwAAP","ProductB"
"0068000000a6vZEAAY2014","Big Corp201322014","B9900688","New",109397.09,"Closed Won","100","Closed","","","","","2012-02-24","2012-09-17","00580000003Uo0WAAS","0013000000EOPIuAAP","ProductB"
"0068000000a6WdsAAE2014","iCompany201422014","B9900806","New",180818.60,"Closed Won","100","Closed","","","","","2012-02-19","2013-01-18","00580000003Q9suAAC","0018000000PRZvyAAH","ProductA"
"0068000000a6Wg8AAE2014","iCompany201122014","","New",174418.60,"Qualified Out","0","Omitted","","70130000000CgXRAA0","","","2012-02-19","2012-10-08","00580000003Q9t4AAC","0018000000nwzdhAAA","ProductA"
"0068000000a6wwRAAQ2014","iCompany201322014","","New",24418.60,"Qualified Out","0","Omitted","","","","","2012-02-24","2012-07-03","00580000001fUjzAAE","0018000000MfNc4AAF","ProductC"
"0068000000a6xjZAAQ2014","Big Corp201322014","B9900651","Add-On",7267.44,"Closed Won","100","Closed","","","","","2012-02-24","2012-08-05","00580000003Q9t4AAC","0013000000KwjoRAAR","ProductC"
"0068000000a6y30AAA2014","iCompany201122014","B9902552","New",116279.07,"Qualified Out","0","Omitted","","70180000000cCpfAAE","","","2012-02-24","2013-07-15","00580000003QhfuAAC","0018000000nyrjPAAQ","ProductB"
"0068000000a6YciAAE2014","iCompany201122014","","New",5813.95,"Qualified Out","0","Omitted","","","","","2012-02-20","2012-10-15","00580000003UBmbAAG","0018000000nyW4GAAU","ProductE"
"0068000000a6yDZAAY2014","iCompany201022014","B9902441","New",58139.53,"Qualified Out","0","Omitted","","","","","2012-02-24","2013-11-24","005300000013MJZAA2","0018000000mxYc6AAE","ProductB"
"0068000000a6ZbjAAE2014","Big Corp201322014","","New",11627.91,"Qualified Out","0","Omitted","","70180000000c2uLAAQ","","","2012-02-20","2012-10-29","00580000003QgRNAA0","0013000000CqVKWAA3","ProductC"
"0068000000a6ZLRAA22014","Big Corp201322014","","New",29069.77,"Qualified Out","0","Omitted","","70180000000cS2sAAE","","","2012-02-20","2012-07-06","00580000003QhfuAAC","0013000000DBER2AAP","ProductC"
"0068000000a6ZzIAAU2014","Big Corp201322014","","New",72674.42,"Closed Lost","0","Omitted","","70180000000c2uLAAQ","","","2012-02-20","2013-04-15","005800000044LKqAAM","0013000000DBDxZAAX","ProductB"
"0068000000a71frAAA2014","iCompany201122014","","New",2906.98,"Qualified Out","0","Omitted","","70180000000cSnVAAU","","","2012-02-25","2012-12-21","00580000003RCFdAAO","0018000000nyulSAAQ","ProductE"
"0068000000a72NoAAI2014","Yankeedoodle201322014","","New",465116.28,"Qualified Out","0","Omitted","","","","","2012-02-25","2012-09-04","00580000003UgzRAAS","0013000000D7sVCAAZ","ProductA"
"0068000000a72TSAAY2014","iCompany201122014","B9902181","New",6105.81,"Qualified Out","0","Omitted","","","","","2012-02-25","2013-07-27","005800000043XouAAE","0018000000nyvfKAAQ","ProductC"
"0068000000a7605AAA2014","iCompany201322014","","New",0.00,"Qualified Out","0","Omitted","","","","","2012-02-26","2013-05-07","00580000003Q9t4AAC","0013000000D8jRkAAJ","Defective"
"0068000000a77j2AAA2014","iCompany201322014","B9902735","New",3061.63,"Closed Won","100","Closed","1","70180000000cSrIAAU","Subscription","1","2012-02-26","2014-12-08","00580000003Q9suAAC","0013000000D8i9zAAB","ProductE"
"0068000000a7AiIAAU2014","iCompany201122014","B9900625","New",5848.84,"Closed Won","100","Closed","","70180000000c2uLAAQ","","3","2012-02-27","2012-06-18","005300000012lKWAAY","0018000000nz2NaAAI","ProductC"
"0068000000a7AIxAAM2014","iCompany201322014","","New",2906.98,"Closed Lost","0","Omitted","","70180000000cSX6AAM","","","2012-02-27","2013-05-13","00580000003UtJxAAK","0018000000Mhaw2AAB","ProductE"
"0068000000a7alPAAQ2014","iCompany201132014","","New",46511.63,"Qualified Out","0","Omitted","","70130000000Cig1AAC","","","2012-03-05","2012-10-05","00580000003Q9suAAC","0018000000nzR5gAAE","ProductB"
"0068000000a7at4AAA2014","iCompany201032014","B9900600","New",2898.84,"Closed Won","100","Closed","","","","","2012-03-05","2012-05-22","00580000003UXSUAA4","0018000000jWLSeAAO","ProductE"
"0068000000a7ATqAAM2014","iCompany201122014","","New",58139.53,"Qualified Out","0","Omitted","","","","","2012-02-27","2012-12-18","00580000003UBmbAAG","0018000000nz2GdAAI","ProductB"
"0068000000a7C8MAAU2014","iCompany201122014","","New",0.58,"Qualified Out","0","Omitted","","","","","2012-02-27","2013-01-18","00530000000sZSSAA2","0018000000nz2iHAAQ","Defective"
"0068000000a7CJYAA22014","iCompany201122014","","New",0.58,"Closed Lost","0","Omitted","","","","","2012-02-27","2012-07-02","00530000000sZSSAA2","0018000000nz3qeAAA","Defective"
"0068000000a7CzjAAE2014","Big Corp201322014","B9900637","New",42099.42,"Closed Won","100","Closed","","","","","2012-02-27","2012-07-13","00580000003Q9t4AAC","0013000000E1YCsAAN","ProductB"
"0068000000a7EaBAAU2014","iCompany201322014","","New",6395.35,"Qualified Out","0","Omitted","","","","","2012-02-28","2013-05-11","00580000003Q9suAAC","0018000000LiXyFAAV","ProductC"
"0068000000a7EbsAAE2014","Big Corp201322014","","New",2906.98,"Qualified Out","0","Omitted","","70180000000cChqAAE","","","2012-02-28","2013-01-07","00580000003QhfuAAC","0013000000Ca5d1AAB","ProductE"
"0068000000a7ElEAAU2014","Big Corp201222014","B9900614","Add-On",47591.28,"Closed Won","100","Closed","","","","","2012-02-28","2012-06-11","00580000001fUjzAAE","0013000000IMIqKAAX","ProductB"
"0068000000a7eZbAAI2014","iCompany201132014","B9902508","New",7339.53,"Closed Won","100","Closed","1","","","1","2012-03-06","2013-12-17","00580000003UBmbAAG","0018000000nzVEzAAM","ProductC"
"0068000000a7eZvAAI2014","iCompany201132014","","New",1744.19,"Qualified Out","0","Omitted","","","","","2012-03-06","2013-03-11","00580000003UBmbAAG","0018000000nzVFJAA2","ProductE"
"0068000000a7Fa1AAE2014","Big Corp201322014","","New",14534.88,"Qualified Out","0","Omitted","","","","","2012-02-28","2012-08-18","005300000013MJZAA2","0013000000GJwhBAAT","ProductC"
"0068000000a7FYAAA22014","iCompany201122014","B9900715","New",100873.26,"Closed Won","100","Closed","","","","","2012-02-28","2012-10-14","005300000013MJZAA2","0018000000nybjKAAQ","ProductB"
"0068000000a7GgyAAE2014","iCompany201022014","","New",27730.23,"Qualified Out","0","Omitted","","","","","2012-02-28","2012-11-24","005300000012lKWAAY","0018000000f99VWAAY","ProductC"
"0068000000a7gMgAAI2014","Big Corp201232014","B9902163","New",49741.86,"Closed Won","100","Closed","1","","Perpetual","3","2012-03-06","2013-09-10","00580000003Q9t4AAC","0013000000HkBS3AAN","ProductB"
"0068000000a7GnGAAU2014","Big Corp201322014","","New",87209.30,"Qualified Out","0","Omitted","","70130000000CoHgAAK","","","2012-02-28","2012-06-22","005800000044tnMAAQ","0013000000DBE2NAAX","ProductB"
"0068000000a7GP5AAM2014","iCompany201322014","","New",29069.77,"Closed Lost","0","Omitted","","70180000000Ww2SAAS","","","2012-02-28","2012-09-03","005800000044tnMAAQ","0013000000D83gdAAB","ProductC"
"0068000000a7H68AAE2014","Big Corp201222014","B9900660","Renewal",52594.77,"Closed Won","100","Closed","","","","","2012-02-28","2012-08-21","00580000003Q9suAAC","0013000000JKBeOAAX","ProductB"
"0068000000a7H8PAAU2014","iCompany201122014","","New",15872.09,"Qualified Out","0","Omitted","","70180000000Y6M2AAK","","","2012-02-28","2012-10-15","005300000012lKWAAY","0018000000nz9pZAAQ","ProductC"
"0068000000a7iHmAAI2014","Big Corp201332014","B9902448","Add-On",1181.98,"Closed Lost","0","Omitted","","","","","2012-03-06","2013-07-14","00580000003Q9t4AAC","0013000000E1XfrAAF","ProductE"
"0068000000a7KcCAAU2014","iCompany201032014","B9900608","Add-On",219.19,"Closed Won","100","Closed","","","","","2012-03-02","2012-06-04","00580000003UBmbAAG","0018000000mwMHZAA2","Defective"
"0068000000a7L7pAAE2014","iCompany201132014","","New",2906.98,"Closed Lost","0","Omitted","","","","","2012-03-02","2012-09-21","00580000003UBmbAAG","0018000000nzFUyAAM","ProductE"
"0068000000a7LbqAAE2014","Yankeedoodle201332014","B9900615","Add-On",23255.81,"Closed Won","100","Closed","","","","","2012-03-02","2012-06-11","00580000001fUjzAAE","0013000000D7sSoAAJ","ProductC"
"0068000000a7LE2AAM2014","iCompany201132014","B9904026","New",0.00,"Qualified Out","0","Omitted","","70180000000cR74AAE","","","2012-03-02","2013-06-23","00580000003UiqRAAS","0018000000nzFcuAAE","Defective"
"0068000000a7mIqAAI2014","Big Corp201332014","B9900616","Add-On",15464.53,"Closed Won","100","Closed","","","","","2012-03-09","2012-06-11","00580000003Q9t4AAC","0013000000DUOU0AAP","ProductC"
"0068000000a7MsnAAE2014","Yankeedoodle201332014","","New",0.58,"Qualified Out","0","Omitted","","70180000000cSrIAAU","","","2012-03-02","2012-07-29","00530000000sZSSAA2","0013000000D7snCAAR","Defective"
"0068000000a7n5mAAA2014","iCompany201332014","","New",52325.58,"Qualified Out","0","Omitted","","","","","2012-03-09","2012-10-27","00580000003Q9suAAC","0013000000D8jYRAAZ","ProductB"
"0068000000a7NeIAAU2014","Big Corp201232014","","Add-On",9883.72,"Qualified Out","0","Omitted","","","","","2012-03-02","2013-02-08","00580000003Q9suAAC","0013000000HlGYbAAN","ProductC"
"0068000000a7nMoAAI2014","iCompany201132014","B9902754","New",8720.93,"Qualified Out","0","Omitted","","70130000000Cig1AAC","","","2012-03-09","2014-02-14","00580000004E7kGAAS","0018000000nzdU5AAI","ProductC"
"0068000000a7oFsAAI2014","iCompany201132014","","New",4651.16,"Qualified Out","0","Omitted","","","","","2012-03-09","2012-12-23","00580000003UXSUAA4","0018000000nzeNnAAI","ProductE"
"0068000000a7oJQAAY2014","iCompany201132014","","New",0.58,"Qualified Out","0","Omitted","","70180000000cChqAAE","","","2012-03-09","2012-12-23","00580000003UXSUAA4","0018000000nzeQaAAI","Defective"
"0068000000a7oYBAAY2014","iCompany201332014","","New",58139.53,"Qualified Out","0","Omitted","","","","","2012-03-09","2012-07-21","005300000013MJZAA2","0013000000D8jbtAAB","ProductB"
"0068000000a7PWaAAM2014","iCompany201032014","B9902544","New",5813.95,"Qualified Out","0","Omitted","","70180000000XXfOAAW","","","2012-03-03","2013-10-19","00580000004E7kGAAS","0018000000ldDbQAAU","ProductE"
"0068000000a7Q7FAAU2014","iCompany201032014","","New",26162.79,"Qualified Out","0","Omitted","","","","","2012-03-03","2012-10-29","005300000013MJZAA2","0018000000ivz8nAAA","ProductC"
"0068000000a7Q8hAAE2014","iCompany201432014","","New",87209.30,"Qualified Out","0","Omitted","","","","","2012-03-03","2012-10-30","005300000013MJZAA2","0018000000RHJE2AAP","ProductB"
"0068000000a7qrwAAA2014","iCompany201132014","B9902737","New",145348.84,"Qualified Out","0","Omitted","","","","","2012-03-10","2014-03-18","00580000003UBmbAAG","0018000000nzgYxAAI","ProductA"
"0068000000a7QwmAAE2014","iCompany201332014","B9902820","New",48837.21,"Qualified Out","0","Omitted","","","","","2012-03-03","2014-09-08","00580000003QhfuAAC","0018000000Lz3UxAAJ","ProductB"
"0068000000a7r1XAAQ2014","Big Corp201232014","B9900602","",35868.60,"Closed - Sell w/OEM","100","Closed","","","GSR OEM","","2012-03-10","2012-05-26","00530000000sZSSAA2","0013000000HkKsmAAF","ProductB"
"0068000000a7r2BAAQ2014","Big Corp201332014","","New",4213.37,"Qualified Out","0","Omitted","","","","","2012-03-10","2012-07-09","00580000003UXSUAA4","0013000000E1XujAAF","ProductE"
"0068000000a7R6hAAE2014","iCompany201032014","","New",0.00,"Qualified Out","0","Omitted","","70180000000cR74AAE","","","2012-03-03","2012-05-31","005300000013MJZAA2","0018000000gIxR2AAK","Defective"
"0068000000a7RivAAE2014","iCompany201132014","B9902547","New",4688.37,"Qualified Out","0","Omitted","","","","","2012-03-03","2014-04-21","00580000003VwUgAAK","0018000000nz3tOAAQ","ProductE"
"0068000000a7rKEAAY2014","Big Corp201332014","B9902656","New",20348.84,"Qualified Out","0","Omitted","","","","","2012-03-10","2013-12-17","00580000004EYALAA4","0013000000ENwqFAAT","ProductC"
"0068000000a7ruxAAA2014","iCompany201132014","","New",14534.88,"Qualified Out","0","Omitted","","","","","2012-03-10","2013-01-28","005300000012lKWAAY","0018000000nzhRyAAI","ProductC"
"0068000000a7sZLAAY2014","Yankeedoodle201332014","","New",29069.77,"Qualified Out","0","Omitted","","70130000000Cig1AAC","","","2012-03-10","2012-09-17","00580000003Q9t4AAC","0013000000D7sSlAAJ","ProductC"
"0068000000a7t28AAA2014","Big Corp201332014","B9900730","New",820.93,"Closed Won","100","Closed","","","","","2012-03-10","2012-10-29","005300000012lKWAAY","0013000000DBF4vAAH","ProductE"
"0068000000a7vm9AAA2014","Big Corp201232014","","",52906.98,"Closed Lost","0","Omitted","","","GSR License","","2012-03-11","2012-09-17","00530000000sZSSAA2","0013000000HlKMoAAN","ProductB"
"0068000000a7vMfAAI2014","iCompany201132014","B9902755","New",58139.53,"Qualified Out","0","Omitted","","","","","2012-03-11","2014-09-16","00580000004H8OHAA0","0018000000nyqdlAAA","ProductB"
"0068000000a7wAeAAI2014","iCompany201132014","B9900766","New",16608.14,"Closed Won","100","Closed","","70180000000cR74AAE","","","2012-03-11","2012-12-15","00580000003UXSUAA4","0018000000nzlguAAA","ProductC"
"0068000000a7wbLAAQ2014","Big Corp201332014","B9900655","New",235828.49,"Closed Won","100","Closed","","70130000000Cig1AAC","","","2012-03-11","2012-08-11","00580000003Q9t4AAC","0013000000FIm4nAAD","ProductA"
"0068000000a7WzDAAU2014","iCompany201132014","","New",1627.91,"Qualified Out","0","Omitted","","70180000000cR74AAE","","","2012-03-04","2012-12-15","00580000003VwUgAAK","0018000000nzHdTAAU","ProductE"
"0068000000a7xJbAAI2014","iCompany201032014","","Renewal",406.98,"Closed Lost","0","Omitted","","","","","2012-03-12","2012-08-14","00580000003Rkw7AAC","0018000000iDth9AAC","Defective"
"0068000000a7xJHAAY2014","iCompany201032014","B9902065","Renewal",0.00,"Qualified Out","0","Omitted","","","","","2012-03-12","2014-03-18","00580000003UBmbAAG","0018000000iEMt4AAG","Defective"
"0068000000a7zpBAAQ2014","Big Corp201332014","","Add-On",32558.14,"Qualified Out","0","Omitted","","","","","2012-03-12","2012-06-29","00580000003Q9suAAC","0013000000E1XwTAAV","ProductB"
"0068000000a7zPwAAI2014","Yankeedoodle201132014","B9900607","New",2534.88,"Closed Won","100","Closed","","","","","2012-03-12","2012-06-02","00580000003Rkw7AAC","0018000000nziD7AAI","ProductE"
"0068000000a80f9AAA2014","iCompany201432014","B9900598","Add-On",165.70,"Closed Won","100","Closed","","","","","2012-03-12","2012-05-18","005300000012lKWAAY","0018000000Vyml9AAB","Defective"
"0068000000a81E9AAI2014","iCompany201132014","B9902803","New",69767.44,"Qualified Out","0","Omitted","","","","","2012-03-13","2014-05-02","00580000003UXSKAA4","0018000000nzqlbAAA","ProductB"
"0068000000a81ZQAAY2014","Big Corp201232014","B9900828","New",5808.14,"Closed Won","100","Closed","","","","","2012-03-13","2013-02-08","00580000003VwUgAAK","0013000000HjYsnAAF","ProductE"
"0068000000a832dAAA2014","iCompany201032014","","New",73255.81,"Qualified Out","0","Omitted","","","","","2012-03-13","2012-12-01","00580000003QhfuAAC","0018000000ldnoCAAQ","ProductB"
"0068000000a83xjAAA2014","iCompany201132014","","New",3812.79,"Qualified Out","0","Omitted","","70180000000cTxvAAE","","","2012-03-13","2012-10-21","005300000012lKWAAY","0018000000p52Q5AAI","ProductE"
"0068000000a86EwAAI2014","Big Corp201332014","B9900723","New",66279.07,"Closed Won","100","Closed","","","","","2012-03-14","2012-10-27","00580000003Q9t4AAC","0013000000E1XswAAF","ProductB"
"0068000000a88YoAAI2014","iCompany201332014","B9902658","New",50000.00,"Qualified Out","0","Omitted","1","","Subscription","5","2012-03-16","2014-06-10","00580000003UBmbAAG","0018000000P6t9MAAR","ProductB"
"0068000000a89gnAAA2014","Yankeedoodle201132014","B9902264","",22093.02,"Closed - Sell w/OEM","100","Closed","","","GSR OEM","","2012-03-16","2013-09-17","00580000003UtJxAAK","0018000000p57GbAAI","ProductC"
"0068000000a89uyAAA2014","Big Corp201332014","B9904070","",69767.44,"Closed Lost","0","Omitted","","","GSR License","","2012-03-16","2013-06-28","00580000003UtJxAAK","0013000000DBFCzAAP","ProductB"
"0068000000a8ACiAAM2014","iCompany201132014","","New",5232.56,"Qualified Out","0","Omitted","","","","","2012-03-16","2012-07-03","005300000012lKWAAY","0018000000nzi4VAAQ","ProductE"
"0068000000a8AgEAAU2014","Big Corp201332014","","New",0.00,"Qualified Out","0","Omitted","","","","","2012-03-16","2012-06-11","005300000013MJZAA2","0013000000DBDy0AAH","Defective"
"0068000000a8c51AAA2014","iCompany201332014","","New",58139.53,"Qualified Out","0","Omitted","","70130000000ChOwAAK","","","2012-03-25","2012-06-24","00580000003RCFdAAO","0018000000MEi9oAAD","ProductB"
"0068000000a8dwJAAQ2014","Big Corp201332014","","New",6976.74,"Closed Lost","0","Omitted","","","","","2012-03-26","2012-06-26","00580000003Q9suAAC","0013000000E1YD4AAN","ProductC"
"0068000000a8E6GAAU2014","Yankeedoodle201332014","B9902571","New",87209.30,"Qualified Out","0","Omitted","","","","","2012-03-17","2014-05-03","00580000003QhfuAAC","0013000000D7sYoAAJ","ProductB"
"0068000000a8eH3AAI2014","Big Corp201332014","","New",43604.65,"Qualified Out","0","Omitted","","","","","2012-03-26","2012-08-04","00580000003QhfuAAC","0013000000F060sAAB","ProductB"
"0068000000a8fNGAAY2014","Big Corp201332014","B9902556","New",58139.53,"Qualification & Discovery","10","Pipeline","","70180000000cSJmAAM","","","2012-03-26","2015-12-15","00580000003QhfuAAC","0013000000F060sAAB","ProductB"
"0068000000a8frvAAA2014","iCompany201232014","B9900617","Add-On",1308.14,"Closed Won","100","Closed","","","","","2012-03-26","2012-06-11","005300000013MJZAA2","0018000000tFjPEAA0","ProductE"
"0068000000a8GKuAAM2014","iCompany201132014","","New",2906.98,"Qualified Out","0","Omitted","","","","","2012-03-18","2012-11-23","00580000003UBmbAAG","0018000000p5EZdAAM","ProductE"
"0068000000a8hGcAAI2014","Yankeedoodle201332014","","New",109883.72,"Qualified Out","0","Omitted","","","","","2012-03-27","2013-04-08","00580000003RCFdAAO","0013000000D7sS0AAJ","ProductB"
"0068000000a8HpBAAU2014","iCompany201032014","B9900774","New",293497.67,"Closed Won","100","Closed","","","","","2012-03-18","2012-12-17","00580000004GlR3AAK","0018000000jrV3OAAU","ProductA"
"0068000000a8hptAAA2014","iCompany201132014","","New",0.58,"Qualified Out","0","Omitted","","70130000000DKeLAAW","","","2012-03-27","2012-06-20","005300000013MJZAA2","0018000000p5jciAAA","Defective"
"0068000000a8hr1AAA2014","iCompany201132014","B9900686","New",14991.28,"Closed Won","100","Closed","","","","","2012-03-27","2012-09-16","00580000003RCFdAAO","0018000000p5jbzAAA","ProductC"
"0068000000a8hzjAAA2014","iCompany201132014","","Cancellation",0.00,"Qualified Out","0","Omitted","","","","","2012-03-27","2014-06-24","00530000000sMqlAAE","0018000000p5jmdAAA","Defective"
"0068000000a8iTQAAY2014","iCompany201432014","","New",5813.95,"Qualified Out","0","Omitted","","","","","2012-03-27","2013-01-13","00580000003QhfuAAC","0018000000UToRpAAL","ProductE"
"0068000000a8JKhAAM2014","Big Corp201332014","B9900639","Add-On",34883.72,"Closed Won","100","Closed","","","","","2012-03-19","2012-07-16","00580000003UXSKAA4","0013000000DBFB0AAP","ProductB"
"0068000000a8JZkAAM2014","Big Corp201332014","","New",87209.30,"Qualified Out","0","Omitted","","","","","2012-03-19","2012-08-05","005300000013MJZAA2","0013000000E1XmNAAV","ProductB"
"0068000000a8KhzAAE2014","Yankeedoodle201232014","","New",0.58,"Qualified Out","0","Omitted","","70180000000Ww2SAAS","","","2012-03-19","2012-12-21","00580000003Q9t4AAC","0013000000I7Xs2AAF","Defective"
"0068000000a8KoZAAU2014","iCompany201132014","","New",0.58,"Qualified Out","0","Omitted","","70180000000cSdzAAE","","","2012-03-19","2012-12-10","005300000012lKWAAY","0018000000p5J4XAAU","Defective"
"0068000000a8KPzAAM2014","Big Corp201332014","","New",0.00,"Qualified Out","0","Omitted","","","","","2012-03-19","2014-06-24","00530000000sMqlAAE","0013000000E1Y4dAAF","Defective"
"0068000000a8KrbAAE2014","EmpireX201232014","B9902490","New",29069.77,"Qualified Out","0","Omitted","","70180000000XsEFAA0","","","2012-03-19","2014-01-28","005300000012lKWAAY","00130000005ITmZAAW","ProductC"
"0068000000a8KvdAAE2014","iCompany201132014","","New",4069.77,"Qualified Out","0","Omitted","","70180000000cSdzAAE","","","2012-03-19","2012-06-15","005300000012lKWAAY","0018000000p5JCGAA2","ProductE"
"0068000000a8KWWAA22014","EmpireX201132014","B9902757","New",58139.53,"Qualified Out","0","Omitted","","","","","2012-03-19","2014-03-18","00580000003UBmbAAG","0018000000p5ItvAAE","ProductB"
"0068000000a8KxeAAE2014","iCompany201132014","","New",1162.79,"Qualified Out","0","Omitted","","70180000000cQTGAA2","","","2012-03-19","2012-12-10","005300000012lKWAAY","0018000000p5JDnAAM","ProductE"
"0068000000a8KxKAAU2014","BluJays201232014","B9900734","New",8860.47,"Closed Won","100","Closed","","","","","2012-03-19","2012-11-12","005300000012lKWAAY","00130000009ydQrAAI","ProductC"
"0068000000a8KZ6AAM2014","EmpireX201132014","B9902765","New",116279.07,"Qualified Out","0","Omitted","","","","","2012-03-19","2014-03-18","00580000003UBmbAAG","0018000000p5ItrAAE","ProductB"
"0068000000a8LcFAAU2014","iCompany201332014","","New",6104.65,"Qualified Out","0","Omitted","","70180000000c2uLAAQ","","","2012-03-19","2012-06-09","005300000012lKWAAY","0013000000DBF8gAAH","ProductC"
"0068000000a8LgJAAU2014","iCompany201332014","","New",0.00,"Qualified Out","0","Omitted","","","","","2012-03-19","2014-06-24","00530000000sMqlAAE","0018000000LldrnAAB","Defective"
"0068000000a8LIIAA22014","iCompany201132014","B9902361","New",17936.05,"Qualified Out","0","Omitted","","70180000000cSrIAAU","","","2012-03-19","2014-02-14","00580000003Uw5UAAS","0018000000nzJUKAA2","ProductC"
"0068000000a8LOLAA22014","Yankeedoodle201332014","B9902554","New",73255.81,"Qualified Out","0","Omitted","","70180000000AuAIAA0","","","2012-03-19","2013-08-11","00580000003QhfuAAC","0013000000D7sKuAAJ","ProductB"
"0068000000a8LQRAA22014","iCompany201132014","B9900737","New",5694.77,"Closed Won","100","Closed","","","","","2012-03-19","2012-11-18","00580000003UBmbAAG","0018000000p5JiXAAU","ProductE"
"0068000000a8LslAAE2014","iCompany201132014","","New",8139.53,"Qualified Out","0","Omitted","","70180000000XYyMAAW","","","2012-03-19","2012-10-05","00580000003Rkw7AAC","0018000000p5EjCAAU","ProductC"
"0068000000a8Lu8AAE2014","Big Corp201332014","B9902555","New",122093.02,"Qualified Out","0","Omitted","","70130000000ChOzAAK","","","2012-03-19","2014-08-11","00580000003QhfuAAC","0013000000DBDqlAAH","ProductA"
"0068000000a8MHEAA22014","iCompany201132014","","",0.00,"Qualified Out","0","Omitted","","70180000000XYyMAAW","","","2012-03-19","2012-10-08","00530000000sZSSAA2","0018000000p5KdfAAE","Defective"
"0068000000a8Mj9AAE2014","Yankeedoodle201332014","B9900952","New",34451.74,"Closed Won","100","Closed","1","70180000000c2uLAAQ","","","2012-03-19","2013-05-17","00580000003UXSKAA4","0013000000EN7P2AAL","ProductB"
"0068000000a8MKUAA22014","iCompany201132014","B9900652","New",30716.86,"Closed Won","100","Closed","","70180000000cSrIAAU","","","2012-03-19","2012-08-06","00580000003UXSUAA4","0018000000p5Ki1AAE","ProductB"
"0068000000a8NRqAAM2014","iCompany201132014","B9902132","New",39534.88,"Qualified Out","0","Omitted","","","","","2012-03-20","2014-10-27","00580000003UBmbAAG","0018000000p5LoRAAU","ProductB"
"0068000000a8O4gAAE2014","iCompany201032014","","New",58139.53,"Qualified Out","0","Omitted","","","","","2012-03-20","2013-01-04","00580000003Uo0WAAS","0018000000kngxNAAQ","ProductB"
"0068000000a8OBIAA22014","iCompany201332014","B9902210","New",581.40,"Qualified Out","0","Omitted","","70180000000Y2KqAAK","","","2012-03-20","2014-08-10","00580000003QhfuAAC","0018000000MEi9oAAD","Defective"
"0068000000a8oX4AAI2014","Yankeedoodle201332014","","New",87209.30,"Qualified Out","0","Omitted","","","","","2012-03-31","2012-07-21","005800000056xcCAAQ","0013000000D7sUOAAZ","ProductB"
"0068000000a8P4fAAE2014","Big Corp201332014","B9902758","New",29069.77,"Qualification & Discovery","10","Pipeline","","70180000000XYyMAAW","Subscription","3","2012-03-20","2015-10-18","00580000004HJiXAAW","0013000000FIKs4AAH","ProductC"
"0068000000a8qosAAA2014","iCompany201432014","B9900689","",17272.67,"Closed - Sell w/OEM","100","Closed","","","Parity for Retail OEM","","2012-03-31","2012-09-17","00530000000sZSSAA2","0018000000OOqjbAAD","ProductC"
"0068000000a8r7QAAQ2014","Big Corp201332014","B9902738","New",5232.56,"Qualified Out","0","Omitted","","","","","2012-03-31","2014-09-14","00580000003Q9t4AAC","0013000000DBEGwAAP","ProductE"
"0068000000a8RL4AAM2014","Big Corp201332014","B9900643","Renewal",2120.35,"Closed Won","100","Closed","","","","","2012-03-22","2012-07-23","00580000003Rkw7AAC","0013000000KvusyAAB","ProductE"
"0068000000a8RLEAA22014","Big Corp201332014","","Renewal",811.05,"Closed Lost","0","Omitted","","","","","2012-03-22","2012-09-04","005300000012lKWAAY","0013000000JjTSLAA3","ProductE"
"0068000000a8RLYAA22014","Yankeedoodle201332014","B9900664","Renewal",653.49,"Closed Won","100","Closed","","","","","2012-03-22","2012-08-25","005300000012lKWAAY","0013000000D7sjeAAB","ProductE"
"0068000000a8rMLAAY2014","iCompany201132014","B9900778","New",17796.51,"Closed Won","100","Closed","","","","","2012-03-31","2012-12-18","00580000003UXSUAA4","0018000000p56z8AAA","ProductC"
"0068000000a8RN9AAM2014","Yankeedoodle201332014","B9900636","Renewal",113372.09,"Closed Won","100","Closed","","","","","2012-03-22","2012-07-07","00580000001fUjzAAE","0013000000D7sgRAAR","ProductB"
