date,store_id,product_id,units,revenue_czk
2026-08-06,S03,P17,2,258
2026-08-07,S03,P01,19,1501
2026-08-07,S03,P02,15,975
2026-08-07,S03,P03,12,1140
2026-08-07,S03,P04,15,1635
2026-08-07,S03,P05,10,1150
2026-08-07,S03,P06,8,712
2026-08-07,S03,P07,3,255
2026-08-07,S03,P08,4,476
2026-08-07,S03,P09,3,297
2026-08-07,S03,P10,7,525
2026-08-07,S03,P11,6,330
2026-08-07,S03,P12,5,275
2026-08-07,S03,P13,4,276
2026-08-07,S03,P14,3,225
2026-08-07,S03,P15,2,90
2026-08-07,S03,P16,3,267
2026-08-07,S03,P17,2,258
2026-08-07,S03,P18,1,109
2026-08-08,S03,P01,24,1896
2026-08-08,S03,P02,20,1300
2026-08-08,S03,P03,13,1235
2026-08-08,S03,P04,20,2180
2026-08-08,S03,P05,12,1380
2026-08-08,S03,P06,9,801
2026-08-08,S03,P07,3,255
2026-08-08,S03,P08,6,714
2026-08-08,S03,P09,4,396
2026-08-08,S03,P10,8,600
2026-08-08,S03,P11,9,495
2026-08-08,S03,P12,5,275
2026-08-08,S03,P13,5,345
2026-08-08,S03,P14,4,300
2026-08-08,S03,P15,3,135
2026-08-08,S03,P16,3,267
2026-08-08,S03,P17,2,258
2026-08-08,S03,P18,1,109
2026-08-09,S03,P01,16,1264
2026-08-09,S03,P02,16,1040
2026-08-09,S03,P03,10,950
2026-08-09,S03,P04,17,1853
2026-08-09,S03,P05,14,1610
2026-08-09,S03,P06,7,623
2026-08-09,S03,P07,3,255
2026-08-09,S03,P08,5,595
2026-08-09,S03,P09,2,198
2026-08-09,S03,P10,9,675
2026-08-09,S03,P11,7,385
2026-08-09,S03,P12,6,330
2026-08-09,S03,P13,4,276
2026-08-09,S03,P14,5,375
2026-08-09,S03,P15,2,90
2026-08-09,S03,P16,3,267
2026-08-09,S03,P17,2,258
2026-08-09,S03,P18,1,109
2026-08-10,S03,P01,11,869
2026-08-10,S03,P02,13,845
2026-08-10,S03,P03,7,665
2026-08-10,S03,P04,15,1635
2026-08-10,S03,P05,12,1380
2026-08-10,S03,P06,5,445
2026-08-10,S03,P07,3,255
2026-08-10,S03,P08,5,595
2026-08-10,S03,P09,2,198
2026-08-10,S03,P10,7,525
2026-08-10,S03,P11,6,330
2026-08-10,S03,P12,5,275
2026-08-10,S03,P13,4,276
2026-08-10,S03,P14,4,300
2026-08-10,S03,P15,2,90
2026-08-10,S03,P16,2,178
2026-08-10,S03,P17,2,258
2026-08-11,S03,P01,15,1185
2026-08-11,S03,P02,13,845
2026-08-11,S03,P03,12,1140
2026-08-11,S03,P04,15,1635
2026-08-11,S03,P05,9,1035
2026-08-11,S03,P06,7,623
2026-08-11,S03,P07,3,255
2026-08-11,S03,P08,4,476
2026-08-11,S03,P09,3,297
2026-08-11,S03,P10,7,525
2026-08-11,S03,P11,7,385
2026-08-11,S03,P12,4,220
2026-08-11,S03,P13,5,345
2026-08-11,S03,P14,3,225
2026-08-11,S03,P15,2,90
2026-08-11,S03,P16,2,178
2026-08-11,S03,P17,2,258
2026-08-11,S03,P18,1,109
2026-08-12,S03,P01,16,1264
2026-08-12,S03,P02,15,975
2026-08-12,S03,P03,12,1140
2026-08-12,S03,P04,16,1744
2026-08-12,S03,P05,10,1150
2026-08-12,S03,P06,7,623
2026-08-12,S03,P07,3,255
2026-08-12,S03,P08,4,476
2026-08-12,S03,P09,3,297
2026-08-12,S03,P10,7,525
2026-08-12,S03,P11,7,385
2026-08-12,S03,P12,5,275
2026-08-12,S03,P13,4,276
2026-08-12,S03,P14,4,300
2026-08-12,S03,P15,2,90
2026-08-12,S03,P16,2,178
2026-08-12,S03,P17,2,258
2026-08-12,S03,P18,1,109
2026-08-13,S03,P01,16,1264
2026-08-13,S03,P02,13,845
2026-08-13,S03,P03,12,1140
2026-08-13,S03,P04,14,1526
2026-08-13,S03,P05,10,1150
2026-08-13,S03,P06,7,623
2026-08-13,S03,P07,3,255
2026-08-13,S03,P08,4,476
2026-08-13,S03,P09,2,198
2026-08-13,S03,P10,6,450
2026-08-13,S03,P11,7,385
2026-08-13,S03,P12,5,275
2026-08-13,S03,P13,4,276
2026-08-13,S03,P14,3,225
2026-08-13,S03,P15,2,90
2026-08-13,S03,P16,2,178
2026-08-13,S03,P17,2,258
2026-08-13,S03,P18,1,109
2026-08-14,S03,P01,19,1501
2026-08-14,S03,P02,18,1170
2026-08-14,S03,P03,12,1140
2026-08-14,S03,P04,21,2289
2026-08-14,S03,P05,14,1610
2026-08-14,S03,P06,8,712
2026-08-14,S03,P07,3,255
2026-08-14,S03,P08,6,714
2026-08-14,S03,P09,3,297
2026-08-14,S03,P10,8,600
2026-08-14,S03,P11,7,385
2026-08-14,S03,P12,6,330
2026-08-14,S03,P13,6,414
2026-08-14,S03,P14,5,375
2026-08-14,S03,P15,3,135
2026-08-14,S03,P16,3,267
2026-08-14,S03,P17,2,258
2026-08-14,S03,P18,1,109
2026-08-15,S03,P01,14,1106
2026-08-15,S03,P02,16,1040
2026-08-15,S03,P03,10,950
2026-08-15,S03,P04,24,2616
2026-08-15,S03,P05,16,1840
2026-08-15,S03,P06,6,534
2026-08-15,S03,P07,3,255
2026-08-15,S03,P08,7,833
2026-08-15,S03,P09,2,198
2026-08-15,S03,P10,10,750
2026-08-15,S03,P11,7,385
2026-08-15,S03,P12,6,330
2026-08-15,S03,P13,6,414
2026-08-15,S03,P14,4,300
2026-08-15,S03,P15,3,135
2026-08-15,S03,P16,3,267
2026-08-15,S03,P17,2,258
2026-08-15,S03,P18,1,109
2026-08-16,S03,P01,12,948
2026-08-16,S03,P02,16,1040
2026-08-16,S03,P03,7,665
2026-08-16,S03,P04,19,2071
2026-08-16,S03,P05,13,1495
2026-08-16,S03,P06,5,445
2026-08-16,S03,P07,3,255
2026-08-16,S03,P08,5,595
2026-08-16,S03,P09,2,198
2026-08-16,S03,P10,8,600
2026-08-16,S03,P11,7,385
2026-08-16,S03,P12,5,275
2026-08-16,S03,P13,4,276
2026-08-16,S03,P14,3,225
2026-08-16,S03,P15,2,90
2026-08-16,S03,P16,2,178
2026-08-16,S03,P17,2,258
2026-08-17,S03,P01,14,1106
2026-08-17,S03,P02,11,715
2026-08-17,S03,P03,9,855
2026-08-17,S03,P04,15,1635
2026-08-17,S03,P05,10,1150
2026-08-17,S03,P06,5,445
2026-08-17,S03,P07,2,170
2026-08-17,S03,P08,4,476
2026-08-17,S03,P09,2,198
2026-08-17,S03,P10,6,450
2026-08-17,S03,P11,6,330
2026-08-17,S03,P12,4,220
2026-08-17,S03,P13,4,276
2026-08-17,S03,P14,3,225
2026-08-17,S03,P15,2,90
2026-08-17,S03,P16,2,178
2026-08-17,S03,P17,1,129
2026-08-18,S03,P01,17,1343
2026-08-18,S03,P02,12,780
2026-08-18,S03,P03,13,1235
2026-08-18,S03,P04,10,1090
2026-08-18,S03,P05,7,805
2026-08-18,S03,P06,7,623
2026-08-18,S03,P07,2,170
2026-08-18,S03,P08,3,357
2026-08-18,S03,P09,3,297
2026-08-18,S03,P10,4,300
2026-08-18,S03,P11,6,330
2026-08-18,S03,P12,4,220
2026-08-18,S03,P13,4,276
2026-08-18,S03,P14,3,225
2026-08-18,S03,P15,2,90
2026-08-18,S03,P16,2,178
2026-08-18,S03,P17,2,258
2026-08-18,S03,P18,1,109
2026-08-19,S03,P01,16,1264
2026-08-19,S03,P02,14,910
2026-08-19,S03,P03,13,1235
2026-08-19,S03,P04,12,1308
2026-08-19,S03,P05,8,920
2026-08-19,S03,P06,7,623
2026-08-19,S03,P07,2,170
2026-08-19,S03,P08,3,357
2026-08-19,S03,P09,3,297
2026-08-19,S03,P10,5,375
2026-08-19,S03,P11,6,330
2026-08-19,S03,P12,4,220
2026-08-19,S03,P13,3,207
2026-08-19,S03,P14,3,225
2026-08-19,S03,P15,2,90
2026-08-19,S03,P16,2,178
2026-08-19,S03,P17,2,258
2026-08-19,S03,P18,1,109
2026-08-20,S03,P01,12,948
2026-08-20,S03,P02,13,845
2026-08-20,S03,P03,8,760
2026-08-20,S03,P04,16,1744
2026-08-20,S03,P05,10,1150
2026-08-20,S03,P06,5,445
2026-08-20,S03,P07,3,255
2026-08-20,S03,P08,5,595
2026-08-20,S03,P09,2,198
2026-08-20,S03,P10,7,525
2026-08-20,S03,P11,6,330
2026-08-20,S03,P12,5,275
2026-08-20,S03,P13,3,207
2026-08-20,S03,P14,3,225
2026-08-20,S03,P15,2,90
2026-08-20,S03,P16,2,178
2026-08-20,S03,P17,2,258
2026-08-20,S03,P18,1,109
2026-08-21,S03,P01,21,1659
2026-08-21,S03,P02,19,1235
2026-08-21,S03,P03,14,1330
2026-08-21,S03,P04,19,2071
2026-08-21,S03,P05,12,1380
2026-08-21,S03,P06,9,801
2026-08-21,S03,P07,3,255
2026-08-21,S03,P08,5,595
2026-08-21,S03,P09,3,297
2026-08-21,S03,P10,8,600
2026-08-21,S03,P11,8,440
2026-08-21,S03,P12,6,330
2026-08-21,S03,P13,5,345
2026-08-21,S03,P14,5,375
2026-08-21,S03,P15,2,90
2026-08-21,S03,P16,3,267
2026-08-21,S03,P17,2,258
2026-08-21,S03,P18,1,109
2026-08-22,S03,P01,23,1817
2026-08-22,S03,P02,17,1105
2026-08-22,S03,P03,15,1425
2026-08-22,S03,P04,14,1526
2026-08-22,S03,P05,9,1035
2026-08-22,S03,P06,10,890
2026-08-22,S03,P07,3,255
2026-08-22,S03,P08,4,476
2026-08-22,S03,P09,4,396
2026-08-22,S03,P10,6,450
2026-08-22,S03,P11,7,385
2026-08-22,S03,P12,5,275
2026-08-22,S03,P13,5,345
2026-08-22,S03,P14,4,300
2026-08-22,S03,P15,3,135
2026-08-22,S03,P16,3,267
2026-08-22,S03,P17,2,258
2026-08-22,S03,P18,1,109
2026-08-23,S03,P01,19,1501
2026-08-23,S03,P02,13,845
2026-08-23,S03,P03,13,1235
2026-08-23,S03,P04,15,1635
2026-08-23,S03,P05,10,1150
2026-08-23,S03,P06,9,801
2026-08-23,S03,P07,2,170
2026-08-23,S03,P08,4,476
2026-08-23,S03,P09,3,297
2026-08-23,S03,P10,6,450
2026-08-23,S03,P11,6,330
2026-08-23,S03,P12,5,275
2026-08-23,S03,P13,5,345
2026-08-23,S03,P14,3,225
2026-08-23,S03,P15,2,90
2026-08-23,S03,P16,3,267
2026-08-23,S03,P17,2,258
2026-08-23,S03,P18,1,109
2026-08-24,S03,P01,16,1264
2026-08-24,S03,P02,11,715
2026-08-24,S03,P03,10,950
2026-08-24,S03,P04,12,1308
2026-08-24,S03,P05,8,920
2026-08-24,S03,P06,8,712
2026-08-24,S03,P07,2,170
2026-08-24,S03,P08,3,357
2026-08-24,S03,P09,3,297
2026-08-24,S03,P10,5,375
2026-08-24,S03,P11,6,330
2026-08-24,S03,P12,4,220
2026-08-24,S03,P13,4,276
2026-08-24,S03,P14,3,225
2026-08-24,S03,P15,2,90
2026-08-24,S03,P16,2,178
2026-08-24,S03,P17,2,258
2026-08-24,S03,P18,1,109
2026-08-25,S03,P01,21,1659
2026-08-25,S03,P02,11,715
2026-08-25,S03,P03,14,1330
2026-08-25,S03,P04,10,1090
2026-08-25,S03,P05,6,690
2026-08-25,S03,P06,10,890
2026-08-25,S03,P07,2,170
2026-08-25,S03,P08,3,357
2026-08-25,S03,P09,3,297
2026-08-25,S03,P10,4,300
2026-08-25,S03,P11,5,275
2026-08-25,S03,P12,5,275
2026-08-25,S03,P13,3,207
2026-08-25,S03,P14,3,225
2026-08-25,S03,P15,2,90
2026-08-25,S03,P16,2,178
2026-08-25,S03,P17,2,258
2026-08-25,S03,P18,1,109
2026-08-26,S03,P01,20,1580
2026-08-26,S03,P02,13,845
2026-08-26,S03,P03,14,1330
2026-08-26,S03,P04,12,1308
2026-08-26,S03,P05,8,920
2026-08-26,S03,P06,8,712
2026-08-26,S03,P07,2,170
2026-08-26,S03,P08,4,476
2026-08-26,S03,P09,3,297
2026-08-26,S03,P10,6,450
2026-08-26,S03,P11,7,385
2026-08-26,S03,P12,5,275
2026-08-26,S03,P13,4,276
2026-08-26,S03,P14,4,300
2026-08-26,S03,P15,2,90
2026-08-26,S03,P16,2,178
2026-08-26,S03,P17,2,258
2026-08-26,S03,P18,1,109
2026-08-27,S03,P01,17,1343
2026-08-27,S03,P02,15,975
2026-08-27,S03,P03,11,1045
2026-08-27,S03,P04,17,1853
2026-08-27,S03,P05,11,1265
2026-08-27,S03,P06,7,623
2026-08-27,S03,P07,3,255
2026-08-27,S03,P08,5,595
2026-08-27,S03,P09,3,297
2026-08-27,S03,P10,7,525
2026-08-27,S03,P11,6,330
2026-08-27,S03,P12,5,275
2026-08-27,S03,P13,5,345
2026-08-27,S03,P14,4,300
2026-08-27,S03,P15,2,90
2026-08-27,S03,P16,2,178
2026-08-27,S03,P17,2,258
2026-08-27,S03,P18,1,109
2026-08-28,S03,P01,15,1185
2026-08-28,S03,P02,16,1040
2026-08-28,S03,P03,9,855
2026-08-28,S03,P04,17,1853
2026-08-28,S03,P05,13,1495
2026-08-28,S03,P06,7,623
2026-08-28,S03,P07,3,255
2026-08-28,S03,P08,5,595
2026-08-28,S03,P09,2,198
2026-08-28,S03,P10,8,600
2026-08-28,S03,P11,7,385
2026-08-28,S03,P12,5,275
2026-08-28,S03,P13,4,276
2026-08-28,S03,P14,4,300
2026-08-28,S03,P15,3,135
2026-08-28,S03,P16,2,178
2026-08-28,S03,P17,2,258
2026-08-28,S03,P18,1,109
2026-08-29,S03,P01,18,1422
2026-08-29,S03,P02,16,1040
2026-08-29,S03,P03,14,1330
2026-08-29,S03,P04,15,1635
2026-08-29,S03,P05,11,1265
2026-08-29,S03,P06,8,712
2026-08-29,S03,P07,3,255
2026-08-29,S03,P08,4,476
2026-08-29,S03,P09,3,297
2026-08-29,S03,P10,7,525
2026-08-29,S03,P11,8,440
2026-08-29,S03,P12,5,275
2026-08-29,S03,P13,5,345
2026-08-29,S03,P14,4,300
2026-08-29,S03,P15,2,90
2026-08-29,S03,P16,3,267
2026-08-29,S03,P17,2,258
2026-08-29,S03,P18,1,109
2026-08-30,S03,P01,17,1343
2026-08-30,S03,P02,16,1040
2026-08-30,S03,P03,12,1140
2026-08-30,S03,P04,16,1744
2026-08-30,S03,P05,12,1380
2026-08-30,S03,P06,8,712
2026-08-30,S03,P07,3,255
2026-08-30,S03,P08,4,476
2026-08-30,S03,P09,3,297
2026-08-30,S03,P10,7,525
2026-08-30,S03,P11,7,385
2026-08-30,S03,P12,6,330
2026-08-30,S03,P13,4,276
2026-08-30,S03,P14,4,300
2026-08-30,S03,P15,2,90
2026-08-30,S03,P16,3,267
2026-08-30,S03,P17,2,258
2026-08-30,S03,P18,1,109
2026-08-31,S03,P01,13,1027
2026-08-31,S03,P02,13,845
2026-08-31,S03,P03,10,950
2026-08-31,S03,P04,12,1308
2026-08-31,S03,P05,8,920
2026-08-31,S03,P06,6,534
2026-08-31,S03,P07,2,170
2026-08-31,S03,P08,4,476
2026-08-31,S03,P09,2,198
2026-08-31,S03,P10,5,375
2026-08-31,S03,P11,5,275
2026-08-31,S03,P12,4,220
2026-08-31,S03,P13,4,276
2026-08-31,S03,P14,3,225
2026-08-31,S03,P15,2,90
2026-08-31,S03,P16,2,178
2026-08-31,S03,P17,1,129
2026-08-31,S03,P18,1,109
2026-06-01,S04,P01,10,790
2026-06-01,S04,P02,9,585
2026-06-01,S04,P03,8,760
2026-06-01,S04,P04,7,763
2026-06-01,S04,P05,4,460
2026-06-01,S04,P06,5,445
2026-06-01,S04,P07,1,85
2026-06-01,S04,P08,2,238
2026-06-01,S04,P09,2,198
2026-06-01,S04,P10,3,225
2026-06-01,S04,P11,4,220
2026-06-01,S04,P12,3,165
2026-06-01,S04,P13,2,138
2026-06-01,S04,P14,2,150
2026-06-01,S04,P15,1,45
2026-06-01,S04,P16,1,89
2026-06-01,S04,P17,1,129
2026-06-02,S04,P01,15,1185
2026-06-02,S04,P02,12,780
2026-06-02,S04,P03,9,855
2026-06-02,S04,P04,11,1199
2026-06-02,S04,P05,7,805
2026-06-02,S04,P06,7,623
2026-06-02,S04,P07,2,170
2026-06-02,S04,P08,3,357
2026-06-02,S04,P09,3,297
2026-06-02,S04,P10,5,375
2026-06-02,S04,P11,5,275
2026-06-02,S04,P12,4,220
2026-06-02,S04,P13,3,207
2026-06-02,S04,P14,3,225
2026-06-02,S04,P15,2,90
2026-06-02,S04,P16,2,178
2026-06-02,S04,P17,1,129
2026-06-02,S04,P18,1,109
2026-06-03,S04,P01,17,1343
2026-06-03,S04,P02,12,780
2026-06-03,S04,P03,10,950
2026-06-03,S04,P04,9,981
2026-06-03,S04,P05,7,805
2026-06-03,S04,P06,8,712
2026-06-03,S04,P07,2,170
2026-06-03,S04,P08,3,357
2026-06-03,S04,P09,3,297
2026-06-03,S04,P10,4,300
2026-06-03,S04,P11,5,275
2026-06-03,S04,P12,4,220
2026-06-03,S04,P13,4,276
2026-06-03,S04,P14,3,225
2026-06-03,S04,P15,2,90
2026-06-03,S04,P16,2,178
2026-06-03,S04,P17,2,258
2026-06-03,S04,P18,1,109
2026-06-04,S04,P01,15,1185
2026-06-04,S04,P02,12,780
2026-06-04,S04,P03,11,1045
2026-06-04,S04,P04,11,1199
2026-06-04,S04,P05,9,1035
2026-06-04,S04,P06,7,623
2026-06-04,S04,P07,2,170
2026-06-04,S04,P08,4,476
2026-06-04,S04,P09,2,198
2026-06-04,S04,P10,6,450
2026-06-04,S04,P11,5,275
2026-06-04,S04,P12,5,275
2026-06-04,S04,P13,4,276
2026-06-04,S04,P14,3,225
2026-06-04,S04,P15,2,90
2026-06-04,S04,P16,2,178
2026-06-04,S04,P17,1,129
2026-06-04,S04,P18,1,109
2026-06-05,S04,P01,14,1106
2026-06-05,S04,P02,10,650
2026-06-05,S04,P03,11,1045
2026-06-05,S04,P04,9,981
2026-06-05,S04,P05,5,575
2026-06-05,S04,P06,6,534
2026-06-05,S04,P07,2,170
2026-06-05,S04,P08,2,238
2026-06-05,S04,P09,3,297
2026-06-05,S04,P10,3,225
2026-06-05,S04,P11,4,220
2026-06-05,S04,P12,4,220
2026-06-05,S04,P13,3,207
2026-06-05,S04,P14,3,225
2026-06-05,S04,P15,2,90
2026-06-05,S04,P16,2,178
2026-06-05,S04,P17,1,129
2026-06-05,S04,P18,1,109
2026-06-06,S04,P01,17,1343
2026-06-06,S04,P02,13,845
2026-06-06,S04,P03,14,1330
2026-06-06,S04,P04,13,1417
2026-06-06,S04,P05,8,920
2026-06-06,S04,P06,8,712
2026-06-06,S04,P07,2,170
2026-06-06,S04,P08,3,357
2026-06-06,S04,P09,3,297
2026-06-06,S04,P10,6,450
2026-06-06,S04,P11,6,330
2026-06-06,S04,P12,5,275
2026-06-06,S04,P13,4,276
2026-06-06,S04,P14,3,225
2026-06-06,S04,P15,2,90
2026-06-06,S04,P16,2,178
2026-06-06,S04,P17,2,258
2026-06-06,S04,P18,1,109
2026-06-07,S04,P01,17,1343
2026-06-07,S04,P02,13,845
2026-06-07,S04,P03,10,950
2026-06-07,S04,P04,13,1417
2026-06-07,S04,P05,7,805
2026-06-07,S04,P06,7,623
2026-06-07,S04,P07,2,170
2026-06-07,S04,P08,4,476
2026-06-07,S04,P09,3,297
2026-06-07,S04,P10,5,375
2026-06-07,S04,P11,6,330
2026-06-07,S04,P12,5,275
2026-06-07,S04,P13,4,276
2026-06-07,S04,P14,3,225
2026-06-07,S04,P15,2,90
2026-06-07,S04,P16,2,178
2026-06-07,S04,P17,2,258
2026-06-07,S04,P18,1,109
2026-06-08,S04,P01,11,869
2026-06-08,S04,P02,10,650
2026-06-08,S04,P03,9,855
2026-06-08,S04,P04,11,1199
2026-06-08,S04,P05,8,920
2026-06-08,S04,P06,5,445
2026-06-08,S04,P07,2,170
2026-06-08,S04,P08,3,357
2026-06-08,S04,P09,2,198
2026-06-08,S04,P10,5,375
2026-06-08,S04,P11,5,275
2026-06-08,S04,P12,4,220
2026-06-08,S04,P13,3,207
2026-06-08,S04,P14,3,225
2026-06-08,S04,P15,2,90
2026-06-08,S04,P16,2,178
2026-06-08,S04,P17,2,258
2026-06-08,S04,P18,1,109
2026-06-09,S04,P01,15,1185
2026-06-09,S04,P02,10,650
2026-06-09,S04,P03,9,855
2026-06-09,S04,P04,8,872
2026-06-09,S04,P05,6,690
2026-06-09,S04,P06,7,623
2026-06-09,S04,P07,2,170
2026-06-09,S04,P08,2,238
2026-06-09,S04,P09,2,198
2026-06-09,S04,P10,3,225
2026-06-09,S04,P11,5,275
2026-06-09,S04,P12,3,165
2026-06-09,S04,P13,3,207
2026-06-09,S04,P14,2,150
2026-06-09,S04,P15,1,45
2026-06-09,S04,P16,2,178
2026-06-09,S04,P17,1,129
2026-06-09,S04,P18,1,109
2026-06-10,S04,P01,14,1106
2026-06-10,S04,P02,10,650
2026-06-10,S04,P03,12,1140
2026-06-10,S04,P04,6,654
2026-06-10,S04,P05,5,575
2026-06-10,S04,P06,6,534
2026-06-10,S04,P07,2,170
2026-06-10,S04,P08,2,238
2026-06-10,S04,P09,3,297
2026-06-10,S04,P10,3,225
2026-06-10,S04,P11,4,220
2026-06-10,S04,P12,3,165
2026-06-10,S04,P13,3,207
2026-06-10,S04,P14,2,150
2026-06-10,S04,P15,2,90
2026-06-10,S04,P16,2,178
2026-06-10,S04,P17,1,129
2026-06-10,S04,P18,1,109
2026-06-11,S04,P01,15,1185
2026-06-11,S04,P02,11,715
2026-06-11,S04,P03,10,950
2026-06-11,S04,P04,8,872
2026-06-11,S04,P05,4,460
2026-06-11,S04,P06,7,623
2026-06-11,S04,P07,2,170
2026-06-11,S04,P08,2,238
2026-06-11,S04,P09,2,198
2026-06-11,S04,P10,3,225
2026-06-11,S04,P11,4,220
2026-06-11,S04,P12,3,165
2026-06-11,S04,P13,3,207
2026-06-11,S04,P14,2,150
2026-06-11,S04,P15,1,45
2026-06-11,S04,P16,2,178
2026-06-11,S04,P17,1,129
2026-06-11,S04,P18,1,109
2026-06-12,S04,P01,20,1580
2026-06-12,S04,P02,12,780
2026-06-12,S04,P03,12,1140
2026-06-12,S04,P04,9,981
2026-06-12,S04,P05,5,575
2026-06-12,S04,P06,8,712
2026-06-12,S04,P07,2,170
2026-06-12,S04,P08,3,357
2026-06-12,S04,P09,3,297
2026-06-12,S04,P10,3,225
2026-06-12,S04,P11,6,330
2026-06-12,S04,P12,4,220
2026-06-12,S04,P13,4,276
2026-06-12,S04,P14,3,225
2026-06-12,S04,P15,2,90
2026-06-12,S04,P16,2,178
2026-06-12,S04,P17,1,129
2026-06-12,S04,P18,1,109
2026-06-13,S04,P01,20,1580
2026-06-13,S04,P02,14,910
2026-06-13,S04,P03,13,1235
2026-06-13,S04,P04,12,1308
2026-06-13,S04,P05,10,1150
2026-06-13,S04,P06,8,712
2026-06-13,S04,P07,3,255
2026-06-13,S04,P08,4,476
2026-06-13,S04,P09,3,297
2026-06-13,S04,P10,5,375
2026-06-13,S04,P11,6,330
2026-06-13,S04,P12,5,275
2026-06-13,S04,P13,4,276
2026-06-13,S04,P14,3,225
2026-06-13,S04,P15,2,90
2026-06-13,S04,P16,2,178
2026-06-13,S04,P17,2,258
2026-06-13,S04,P18,1,109
2026-06-14,S04,P01,20,1580
2026-06-14,S04,P02,14,910
2026-06-14,S04,P03,13,1235
2026-06-14,S04,P04,10,1090
2026-06-14,S04,P05,6,690
2026-06-14,S04,P06,10,890
2026-06-14,S04,P07,2,170
2026-06-14,S04,P08,3,357
2026-06-14,S04,P09,3,297
2026-06-14,S04,P10,5,375
2026-06-14,S04,P11,6,330
2026-06-14,S04,P12,4,220
2026-06-14,S04,P13,4,276
2026-06-14,S04,P14,3,225
2026-06-14,S04,P15,2,90
2026-06-14,S04,P16,2,178
2026-06-14,S04,P17,2,258
2026-06-14,S04,P18,1,109
2026-06-15,S04,P01,15,1185
2026-06-15,S04,P02,9,585
2026-06-15,S04,P03,10,950
2026-06-15,S04,P04,8,872
2026-06-15,S04,P05,5,575
2026-06-15,S04,P06,6,534
2026-06-15,S04,P07,2,170
2026-06-15,S04,P08,2,238
2026-06-15,S04,P09,2,198
2026-06-15,S04,P10,3,225
2026-06-15,S04,P11,4,220
2026-06-15,S04,P12,3,165
2026-06-15,S04,P13,3,207
2026-06-15,S04,P14,2,150
2026-06-15,S04,P15,1,45
2026-06-15,S04,P16,2,178
2026-06-15,S04,P17,1,129
2026-06-15,S04,P18,1,109
2026-06-16,S04,P01,14,1106
2026-06-16,S04,P02,11,715
2026-06-16,S04,P03,10,950
2026-06-16,S04,P04,9,981
2026-06-16,S04,P05,7,805
2026-06-16,S04,P06,6,534
2026-06-16,S04,P07,2,170
2026-06-16,S04,P08,3,357
2026-06-16,S04,P09,2,198
2026-06-16,S04,P10,4,300
2026-06-16,S04,P11,5,275
2026-06-16,S04,P12,4,220
2026-06-16,S04,P13,3,207
2026-06-16,S04,P14,3,225
2026-06-16,S04,P15,2,90
2026-06-16,S04,P16,2,178
2026-06-16,S04,P17,1,129
2026-06-16,S04,P18,1,109
2026-06-17,S04,P01,11,869
2026-06-17,S04,P02,11,715
2026-06-17,S04,P03,8,760
2026-06-17,S04,P04,13,1417
2026-06-17,S04,P05,8,920
2026-06-17,S04,P06,5,445
2026-06-17,S04,P07,2,170
2026-06-17,S04,P08,3,357
2026-06-17,S04,P09,2,198
2026-06-17,S04,P10,6,450
2026-06-17,S04,P11,6,330
2026-06-17,S04,P12,4,220
2026-06-17,S04,P13,3,207
2026-06-17,S04,P14,3,225
2026-06-17,S04,P15,2,90
2026-06-17,S04,P16,2,178
2026-06-17,S04,P17,1,129
2026-06-18,S04,P01,12,948
2026-06-18,S04,P02,14,910
2026-06-18,S04,P03,9,855
2026-06-18,S04,P04,17,1853
2026-06-18,S04,P05,12,1380
2026-06-18,S04,P06,6,534
2026-06-18,S04,P07,3,255
2026-06-18,S04,P08,5,595
2026-06-18,S04,P09,2,198
2026-06-18,S04,P10,8,600
2026-06-18,S04,P11,7,385
2026-06-18,S04,P12,5,275
2026-06-18,S04,P13,4,276
2026-06-18,S04,P14,4,300
2026-06-18,S04,P15,2,90
2026-06-18,S04,P16,2,178
2026-06-18,S04,P17,2,258
2026-06-18,S04,P18,1,109
2026-06-19,S04,P01,10,790
2026-06-19,S04,P02,15,975
2026-06-19,S04,P03,6,570
2026-06-19,S04,P04,20,2180
2026-06-19,S04,P05,12,1380
2026-06-19,S04,P06,5,445
2026-06-19,S04,P07,3,255
2026-06-19,S04,P08,5,595
2026-06-19,S04,P09,2,198
2026-06-19,S04,P10,7,525
2026-06-19,S04,P11,6,330
2026-06-19,S04,P12,4,220
2026-06-19,S04,P13,4,276
2026-06-19,S04,P14,3,225
2026-06-19,S04,P15,2,90
2026-06-19,S04,P16,3,267
2026-06-19,S04,P17,2,258
2026-06-20,S04,P01,12,948
2026-06-20,S04,P02,13,845
2026-06-20,S04,P03,7,665
2026-06-20,S04,P04,19,2071
2026-06-20,S04,P05,10,1150
2026-06-20,S04,P06,5,445
2026-06-20,S04,P07,2,170
2026-06-20,S04,P08,5,595
2026-06-20,S04,P09,2,198
2026-06-20,S04,P10,8,600
2026-06-20,S04,P11,6,330
2026-06-20,S04,P12,5,275
2026-06-20,S04,P13,4,276
2026-06-20,S04,P14,3,225
2026-06-20,S04,P15,2,90
2026-06-20,S04,P16,2,178
2026-06-20,S04,P17,2,258
2026-06-21,S04,P01,10,790
2026-06-21,S04,P02,12,780
2026-06-21,S04,P03,7,665
2026-06-21,S04,P04,16,1744
2026-06-21,S04,P05,11,1265
2026-06-21,S04,P06,5,445
2026-06-21,S04,P07,3,255
2026-06-21,S04,P08,5,595
2026-06-21,S04,P09,2,198
2026-06-21,S04,P10,8,600
